,rank_1_max_pae,median_ranks_max_pae,mean_ranks_max_pae,std_ranks_max_pae,rank_1_ptm,median_ranks_ptm,mean_ranks_ptm,std_ranks_ptm,rank_1_iptm,median_ranks_iptm,mean_ranks_iptm,std_ranks_iptm,rank_1_multimer,median_ranks_multimer,mean_ranks_multimer,std_ranks_multimer,rank_1_max_plddt,median_ranks_max_plddt,mean_ranks_max_plddt,std_ranks_max_plddt,rank_1_median_plddt,median_ranks_median_plddt,mean_ranks_median_plddt,std_ranks_median_plddt,rank_1_mean_plddt,median_ranks_mean_plddt,mean_ranks_mean_plddt,std_ranks_mean_plddt,rank_1_std_plddt,median_ranks_std_plddt,mean_ranks_std_plddt,std_ranks_std_plddt,rank_1_max_pep_plddt,median_ranks_max_pep_plddt,mean_ranks_max_pep_plddt,std_ranks_max_pep_plddt,rank_1_median_pep_plddt,median_ranks_median_pep_plddt,mean_ranks_median_pep_plddt,std_ranks_median_pep_plddt,rank_1_mean_pep_plddt,median_ranks_mean_pep_plddt,mean_ranks_mean_pep_plddt,std_ranks_mean_pep_plddt,rank_1_std_pep_plddt,median_ranks_std_pep_plddt,mean_ranks_std_pep_plddt,std_ranks_std_pep_plddt,nb_ranks,rank_1_min_dist,median_ranks_min_dist,mean_ranks_min_dist,std_ranks_min_dist,rank_1_median_dist,median_ranks_median_dist,mean_ranks_median_dist,std_ranks_median_dist,rank_1_mean_dist,median_ranks_mean_dist,mean_ranks_mean_dist,std_ranks_mean_dist,rank_1_std_dist,median_ranks_std_dist,mean_ranks_std_dist,std_ranks_std_dist,rank_1_max_16_prob,median_ranks_max_16_prob,mean_ranks_max_16_prob,std_ranks_max_16_prob,rank_1_median_16_prob,median_ranks_median_16_prob,mean_ranks_median_16_prob,std_ranks_median_16_prob,rank_1_mean_16_prob,median_ranks_mean_16_prob,mean_ranks_mean_16_prob,std_ranks_mean_16_prob,rank_1_std_16_prob,median_ranks_std_16_prob,mean_ranks_std_16_prob,std_ranks_std_16_prob,rank_1_max_17_prob,median_ranks_max_17_prob,mean_ranks_max_17_prob,std_ranks_max_17_prob,rank_1_median_17_prob,median_ranks_median_17_prob,mean_ranks_median_17_prob,std_ranks_median_17_prob,rank_1_mean_17_prob,median_ranks_mean_17_prob,mean_ranks_mean_17_prob,std_ranks_mean_17_prob,rank_1_std_17_prob,median_ranks_std_17_prob,mean_ranks_std_17_prob,std_ranks_std_17_prob,rank_1_max_18_prob,median_ranks_max_18_prob,mean_ranks_max_18_prob,std_ranks_max_18_prob,rank_1_median_18_prob,median_ranks_median_18_prob,mean_ranks_median_18_prob,std_ranks_median_18_prob,rank_1_mean_18_prob,median_ranks_mean_18_prob,mean_ranks_mean_18_prob,std_ranks_mean_18_prob,rank_1_std_18_prob,median_ranks_std_18_prob,mean_ranks_std_18_prob,std_ranks_std_18_prob,rank_1_max_19_prob,median_ranks_max_19_prob,mean_ranks_max_19_prob,std_ranks_max_19_prob,rank_1_median_19_prob,median_ranks_median_19_prob,mean_ranks_median_19_prob,std_ranks_median_19_prob,rank_1_mean_19_prob,median_ranks_mean_19_prob,mean_ranks_mean_19_prob,std_ranks_mean_19_prob,rank_1_std_19_prob,median_ranks_std_19_prob,mean_ranks_std_19_prob,std_ranks_std_19_prob,rank_1_max_20_prob,median_ranks_max_20_prob,mean_ranks_max_20_prob,std_ranks_max_20_prob,rank_1_median_20_prob,median_ranks_median_20_prob,mean_ranks_median_20_prob,std_ranks_median_20_prob,rank_1_mean_20_prob,median_ranks_mean_20_prob,mean_ranks_mean_20_prob,std_ranks_mean_20_prob,rank_1_std_20_prob,median_ranks_std_20_prob,mean_ranks_std_20_prob,std_ranks_std_20_prob,rank_1_max_21_prob,median_ranks_max_21_prob,mean_ranks_max_21_prob,std_ranks_max_21_prob,rank_1_median_21_prob,median_ranks_median_21_prob,mean_ranks_median_21_prob,std_ranks_median_21_prob,rank_1_mean_21_prob,median_ranks_mean_21_prob,mean_ranks_mean_21_prob,std_ranks_mean_21_prob,rank_1_std_21_prob,median_ranks_std_21_prob,mean_ranks_std_21_prob,std_ranks_std_21_prob
6jlj_X-H,31.4375,31.21875,31.1875,0.1812744140625,0.469970703125,0.43994140625,0.444091796875,0.016845703125,0.469970703125,0.409912109375,0.405029296875,0.040557861328125,0.469970703125,0.4150390625,0.412841796875,0.035491943359375,84.9375,82.25,82.75,1.83984375,69.125,66.8125,66.5625,2.212890625,66.0,64.0625,64.0625,1.3447265625,14.046875,12.90625,13.2578125,0.95068359375,84.9375,82.25,82.6875,1.89453125,75.1875,72.0,72.1875,2.142578125,71.125,68.5625,68.75,1.59765625,11.8515625,11.3671875,11.328125,1.041015625,10.0,3.5625,4.8125,4.53125,0.53125,21.6875,21.6875,21.6875,0.0,19.84375,20.21875,20.1875,0.20703125,3.84375,3.40234375,3.44921875,0.231201171875,0.95166015625,0.9013671875,0.88916015625,0.053466796875,3.2961368560791016e-05,6.145238876342773e-05,6.335973739624023e-05,3.415346145629883e-05,0.0165557861328125,0.0111083984375,0.0117340087890625,0.002655029296875,0.0814208984375,0.05987548828125,0.0621337890625,0.0106353759765625,0.96533203125,0.921875,0.91015625,0.047882080078125,3.743171691894531e-05,7.104873657226562e-05,7.277727127075195e-05,3.916025161743164e-05,0.018768310546875,0.0126953125,0.013397216796875,0.0029754638671875,0.08892822265625,0.0657958984375,0.068359375,0.0114288330078125,0.9755859375,0.9404296875,0.927734375,0.042388916015625,4.363059997558594e-05,8.314847946166992e-05,8.440017700195312e-05,4.494190216064453e-05,0.0212860107421875,0.0145263671875,0.01531982421875,0.0033283233642578125,0.09674072265625,0.0721435546875,0.07501220703125,0.01224517822265625,0.98291015625,0.9521484375,0.94140625,0.037628173828125,5.3048133850097656e-05,9.930133819580078e-05,0.00010073184967041016,5.2869319915771484e-05,0.0240936279296875,0.01666259765625,0.01751708984375,0.003692626953125,0.10479736328125,0.0787353515625,0.0819091796875,0.0129852294921875,0.98779296875,0.96337890625,0.9521484375,0.0328369140625,6.496906280517578e-05,0.0001188516616821289,0.00012099742889404297,6.258487701416016e-05,0.0272979736328125,0.01910400390625,0.020050048828125,0.00409698486328125,0.11309814453125,0.0858154296875,0.08917236328125,0.013702392578125,0.9912109375,0.970703125,0.9609375,0.0279083251953125,7.772445678710938e-05,0.00014400482177734375,0.00014579296112060547,7.408857345581055e-05,0.0309600830078125,0.0218658447265625,0.0229034423828125,0.004566192626953125,0.1219482421875,0.09320068359375,0.09686279296875,0.0144195556640625
6q53_B-A,30.734375,30.921875,30.9375,0.11138916015625,0.72998046875,0.68017578125,0.68798828125,0.0204010009765625,0.740234375,0.7099609375,0.712890625,0.0219268798828125,0.73779296875,0.7041015625,0.7080078125,0.021087646484375,98.8125,98.5625,98.5625,0.1590576171875,95.625,93.9375,93.6875,1.4462890625,85.625,83.875,83.9375,0.9638671875,17.390625,17.15625,17.203125,0.6337890625,98.5625,98.25,98.3125,0.1588134765625,96.625,95.5625,95.25,0.96728515625,90.0,88.125,88.125,1.0703125,13.4765625,14.796875,14.3515625,0.82080078125,10.0,3.5625,3.5625,3.5625,0.0,21.6875,21.6875,21.6875,0.0,19.328125,19.359375,19.375,0.0458984375,3.9140625,3.880859375,3.884765625,0.03173828125,0.9990234375,0.99755859375,0.99609375,0.0036678314208984375,2.2649765014648438e-06,7.748603820800781e-06,9.179115295410156e-06,6.020069122314453e-06,0.01499176025390625,0.01401519775390625,0.01404571533203125,0.0005440711975097656,0.1011962890625,0.0946044921875,0.0950927734375,0.0033168792724609375,0.9990234375,0.99755859375,0.99658203125,0.003353118896484375,2.4437904357910156e-06,8.821487426757812e-06,1.0311603546142578e-05,6.735324859619141e-06,0.0167388916015625,0.015655517578125,0.015777587890625,0.0005726814270019531,0.1082763671875,0.10198974609375,0.1021728515625,0.003322601318359375,0.99951171875,0.998046875,0.99658203125,0.0032825469970703125,2.8014183044433594e-06,1.0132789611816406e-05,1.1801719665527344e-05,7.808208465576172e-06,0.019195556640625,0.0179901123046875,0.018096923828125,0.0006518363952636719,0.12005615234375,0.11328125,0.1131591796875,0.0038051605224609375,1.462890625,1.2890625,1.2900390625,0.1055908203125,3.337860107421875e-06,1.2040138244628906e-05,1.3887882232666016e-05,9.119510650634766e-06,0.0222015380859375,0.0207061767578125,0.0208282470703125,0.0007958412170410156,0.135986328125,0.12646484375,0.1265869140625,0.004924774169921875,1.64453125,1.501953125,1.498046875,0.088623046875,3.933906555175781e-06,1.424551010131836e-05,1.633167266845703e-05,1.0669231414794922e-05,0.0248870849609375,0.02349853515625,0.02362060546875,0.0008306503295898438,0.1483154296875,0.1378173828125,0.1380615234375,0.00548553466796875,1.65625,1.533203125,1.53125,0.073486328125,4.649162292480469e-06,1.6868114471435547e-05,1.9669532775878906e-05,1.3053417205810547e-05,0.0278167724609375,0.02655029296875,0.02667236328125,0.0008587837219238281,0.1563720703125,0.1466064453125,0.14697265625,0.0052490234375
6e5n_A-B,31.09375,30.96875,30.984375,0.09771728515625,0.72021484375,0.7099609375,0.68994140625,0.041717529296875,0.7001953125,0.68505859375,0.60888671875,0.15966796875,0.7041015625,0.68798828125,0.625,0.1357421875,95.75,94.75,93.6875,2.42578125,89.0,87.25,83.75,7.2578125,76.3125,75.25,72.625,5.32421875,20.90625,21.0,20.796875,0.7685546875,93.25,92.0,84.25,15.890625,62.625,61.1875,55.90625,10.921875,64.125,63.15625,57.375,10.6171875,21.078125,20.53125,18.421875,4.96875,10.0,3.5625,3.5625,3.59375,0.09375,21.6875,21.6875,21.6875,0.0,19.15625,19.203125,19.34375,0.357177734375,4.1484375,4.11328125,4.0546875,0.196533203125,0.9990234375,0.998046875,0.94775390625,0.10211181640625,7.081031799316406e-05,0.00012934207916259766,0.0010585784912109375,0.001888275146484375,0.0201568603515625,0.020660400390625,0.0207366943359375,0.0014753341674804688,0.10577392578125,0.10394287109375,0.09625244140625,0.0176849365234375,0.99951171875,0.9990234375,0.95361328125,0.091064453125,8.130073547363281e-05,0.00014972686767578125,0.001224517822265625,0.002185821533203125,0.022613525390625,0.023193359375,0.0233001708984375,0.0017337799072265625,0.114013671875,0.11199951171875,0.1038818359375,0.0185699462890625,0.99951171875,0.99951171875,0.958984375,0.08074951171875,9.429454803466797e-05,0.00017511844635009766,0.001430511474609375,0.00255584716796875,0.0255279541015625,0.0261383056640625,0.02630615234375,0.0019989013671875,0.12353515625,0.12115478515625,0.11260986328125,0.0197906494140625,1.099609375,1.07421875,1.03515625,0.109619140625,0.00011456012725830078,0.00021076202392578125,0.0016965866088867188,0.0030269622802734375,0.0289459228515625,0.02960205078125,0.02978515625,0.0023097991943359375,0.1339111328125,0.1309814453125,0.12213134765625,0.02105712890625,1.2001953125,1.171875,1.1181640625,0.1385498046875,0.00014388561248779297,0.0002589225769042969,0.0020198822021484375,0.0035915374755859375,0.032928466796875,0.033599853515625,0.03387451171875,0.002628326416015625,0.144775390625,0.141357421875,0.1322021484375,0.0221405029296875,1.23046875,1.22265625,1.154296875,0.14404296875,0.00017774105072021484,0.00032138824462890625,0.0024166107177734375,0.00428009033203125,0.037628173828125,0.038299560546875,0.0386962890625,0.0029506683349609375,0.1558837890625,0.152099609375,0.1424560546875,0.022979736328125
6uyo_B-A,31.109375,31.09375,31.109375,0.10626220703125,0.77001953125,0.7548828125,0.7568359375,0.007808685302734375,0.7998046875,0.77490234375,0.77685546875,0.018463134765625,0.7939453125,0.77099609375,0.77294921875,0.01611328125,98.875,98.5625,98.625,0.177001953125,97.1875,96.25,96.3125,0.61962890625,84.75,83.6875,83.625,0.59033203125,21.328125,21.515625,21.609375,0.50830078125,97.875,96.375,96.625,0.77880859375,52.0,49.65625,49.1875,1.91796875,61.21875,59.125,59.25,1.27734375,22.109375,20.9375,21.125,0.86376953125,10.0,4.5,4.5,4.46875,0.09375,21.6875,21.6875,21.6875,0.0,19.921875,19.9375,19.9375,0.0306854248046875,3.55859375,3.5625,3.560546875,0.023773193359375,1.0,0.99951171875,0.99951171875,0.0004055500030517578,2.2351741790771484e-05,3.743171691894531e-05,3.9637088775634766e-05,1.3828277587890625e-05,0.013427734375,0.01348876953125,0.01363372802734375,0.0003151893615722656,0.0960693359375,0.09619140625,0.095703125,0.001438140869140625,1.0,0.99951171875,0.99951171875,0.0004055500030517578,2.491474151611328e-05,4.2319297790527344e-05,4.506111145019531e-05,1.5974044799804688e-05,0.01513671875,0.01514434814453125,0.015380859375,0.0004324913024902344,0.10272216796875,0.103515625,0.10302734375,0.0016202926635742188,1.0,0.99951171875,0.99951171875,0.00026297569274902344,2.9027462005615234e-05,4.851818084716797e-05,5.221366882324219e-05,1.8775463104248047e-05,0.017333984375,0.0173187255859375,0.01751708984375,0.00046944618225097656,0.113525390625,0.11358642578125,0.11328125,0.0015840530395507812,1.369140625,1.23046875,1.2490234375,0.082275390625,3.349781036376953e-05,5.704164505004883e-05,6.16312026977539e-05,2.2172927856445312e-05,0.0194549560546875,0.0195770263671875,0.0197296142578125,0.0005307197570800781,0.123291015625,0.12396240234375,0.12396240234375,0.0017824172973632812,1.453125,1.412109375,1.4228515625,0.08489990234375,4.0650367736816406e-05,6.866455078125e-05,7.450580596923828e-05,2.664327621459961e-05,0.021728515625,0.02178955078125,0.02191162109375,0.0006012916564941406,0.13330078125,0.13330078125,0.1331787109375,0.0017719268798828125,1.470703125,1.451171875,1.46484375,0.06744384765625,5.036592483520508e-05,8.225440979003906e-05,9.012222290039062e-05,3.248453140258789e-05,0.0238800048828125,0.0240020751953125,0.024078369140625,0.0006699562072753906,0.1402587890625,0.1396484375,0.139892578125,0.0016307830810546875
6roy_C-A,28.3125,28.25,28.1875,0.49267578125,0.8701171875,0.85986328125,0.85693359375,0.0110015869140625,0.7900390625,0.759765625,0.72412109375,0.0596923828125,0.80615234375,0.77978515625,0.75048828125,0.0496826171875,97.9375,97.875,97.875,0.30126953125,95.5,95.375,95.0625,0.8056640625,91.5,91.25,90.6875,1.1962890625,10.3671875,11.140625,11.3125,0.734375,91.8125,89.6875,86.9375,5.01953125,82.5625,80.5,77.1875,5.203125,80.0625,77.25,73.5,5.93359375,11.1796875,12.1640625,11.9765625,0.96337890625,10.0,4.1875,4.1875,4.1875,0.0,18.875,18.875,19.1875,0.419189453125,17.546875,17.59375,17.640625,0.11572265625,4.52734375,4.5625,4.5703125,0.0372314453125,0.982421875,0.97265625,0.953125,0.0338134765625,9.03010368347168e-05,0.0001817941665649414,0.0003113746643066406,0.00020122528076171875,0.031829833984375,0.03125,0.031341552734375,0.0005636215209960938,0.1461181640625,0.139404296875,0.1341552734375,0.00904083251953125,0.98876953125,0.97802734375,0.96337890625,0.0273284912109375,0.00010591745376586914,0.0002124309539794922,0.0003609657287597656,0.00023233890533447266,0.035491943359375,0.034942626953125,0.03509521484375,0.0007061958312988281,0.1568603515625,0.14990234375,0.144775390625,0.00909423828125,0.9921875,0.982421875,0.9697265625,0.023651123046875,0.00012612342834472656,0.00024890899658203125,0.0004229545593261719,0.0002720355987548828,0.0399169921875,0.039093017578125,0.03936767578125,0.0008058547973632812,0.169189453125,0.1614990234375,0.156005859375,0.00980377197265625,1.1328125,1.037109375,1.021484375,0.0640869140625,0.00014448165893554688,0.0002911090850830078,0.0004973411560058594,0.00032019615173339844,0.044952392578125,0.04388427734375,0.04425048828125,0.0008935928344726562,0.1834716796875,0.175048828125,0.16845703125,0.01122283935546875,1.26171875,1.216796875,1.15234375,0.1168212890625,0.00016999244689941406,0.0003504753112792969,0.0005998611450195312,0.00038886070251464844,0.050140380859375,0.048980712890625,0.049346923828125,0.0010080337524414062,0.1968994140625,0.187255859375,0.1805419921875,0.0123443603515625,1.2958984375,1.271484375,1.212890625,0.10906982421875,0.00020074844360351562,0.0004200935363769531,0.000728607177734375,0.0004801750183105469,0.055267333984375,0.054229736328125,0.054595947265625,0.0011081695556640625,0.20849609375,0.1983642578125,0.191162109375,0.01303863525390625
6s1u_I-A,30.640625,30.5625,30.21875,0.83740234375,0.72998046875,0.72998046875,0.72705078125,0.009002685546875,0.3701171875,0.330078125,0.323974609375,0.032928466796875,0.44189453125,0.407958984375,0.404541015625,0.027313232421875,98.5,98.0625,98.125,0.25537109375,88.625,87.5625,87.375,1.109375,76.6875,77.625,77.0625,1.537109375,23.75,21.296875,21.84375,1.224609375,41.15625,44.125,43.25,4.23828125,35.65625,38.8125,37.90625,3.92578125,34.78125,37.1875,36.6875,3.373046875,4.6796875,4.671875,4.51171875,0.87451171875,10.0,4.5,4.8125,4.96875,1.1201171875,21.6875,21.6875,21.6875,0.0,19.46875,20.453125,20.4375,0.472412109375,4.359375,3.439453125,3.380859375,0.63330078125,0.5517578125,0.59765625,0.57666015625,0.07440185546875,0.0037975311279296875,0.003406524658203125,0.004283905029296875,0.0023899078369140625,0.038665771484375,0.038482666015625,0.038909912109375,0.0012712478637695312,0.082763671875,0.0838623046875,0.0810546875,0.00841522216796875,0.595703125,0.6328125,0.615234375,0.0782470703125,0.004428863525390625,0.003993988037109375,0.00496673583984375,0.0028133392333984375,0.043365478515625,0.0433349609375,0.043914794921875,0.0014476776123046875,0.09124755859375,0.09332275390625,0.09014892578125,0.00958251953125,0.63916015625,0.67724609375,0.66015625,0.0784912109375,0.005191802978515625,0.004680633544921875,0.005794525146484375,0.0033359527587890625,0.048583984375,0.048675537109375,0.04931640625,0.0016269683837890625,0.10015869140625,0.10296630859375,0.09930419921875,0.01064300537109375,0.681640625,0.712890625,0.7041015625,0.07977294921875,0.00653839111328125,0.00563812255859375,0.006816864013671875,0.0038776397705078125,0.054351806640625,0.054351806640625,0.054962158203125,0.0017147064208984375,0.1094970703125,0.1121826171875,0.108154296875,0.01140594482421875,0.720703125,0.75,0.73828125,0.0797119140625,0.0079803466796875,0.0066986083984375,0.0079345703125,0.004425048828125,0.0606689453125,0.060394287109375,0.060791015625,0.0017595291137695312,0.1192626953125,0.1207275390625,0.1165771484375,0.01189422607421875,0.755859375,0.775390625,0.76220703125,0.07769775390625,0.00963592529296875,0.0078277587890625,0.0092315673828125,0.005023956298828125,0.06756591796875,0.06695556640625,0.06695556640625,0.00179290771484375,0.1292724609375,0.12890625,0.1246337890625,0.01219940185546875
6qmp_A-C,29.640625,29.46875,29.515625,0.8017578125,0.72021484375,0.68017578125,0.68017578125,0.054779052734375,0.740234375,0.485107421875,0.48095703125,0.236328125,0.73583984375,0.52294921875,0.52099609375,0.19970703125,96.8125,96.25,96.1875,1.03515625,92.375,89.125,87.875,4.6796875,85.4375,81.5,82.25,4.015625,14.53125,14.296875,14.25,1.8056640625,95.0,87.5,87.8125,6.47265625,89.8125,78.8125,79.125,10.8515625,85.1875,75.0,75.5,9.7734375,10.390625,10.234375,10.5390625,1.380859375,10.0,3.875,5.4375,8.71875,6.6484375,21.6875,21.6875,21.6875,0.0,20.25,21.109375,21.046875,0.63330078125,3.201171875,1.70703125,1.6044921875,1.3994140625,0.99462890625,0.8134765625,0.7216796875,0.281005859375,6.9141387939453125e-06,0.00011396408081054688,0.0003135204315185547,0.0003933906555175781,0.006778717041015625,0.005374908447265625,0.00569915771484375,0.0009174346923828125,0.0662841796875,0.045257568359375,0.042816162109375,0.0177459716796875,0.99658203125,0.8232421875,0.73583984375,0.269775390625,7.867813110351562e-06,0.00013113021850585938,0.0003592967987060547,0.0004506111145019531,0.007640838623046875,0.00612640380859375,0.006488800048828125,0.001049041748046875,0.071533203125,0.049102783203125,0.04681396484375,0.018798828125,0.99755859375,0.8310546875,0.748046875,0.259033203125,9.000301361083984e-06,0.00015020370483398438,0.0004131793975830078,0.0005192756652832031,0.0085601806640625,0.006977081298828125,0.007373809814453125,0.0012035369873046875,0.0765380859375,0.0535888671875,0.05084228515625,0.0196990966796875,1.01171875,0.859375,0.7666015625,0.2509765625,1.0848045349121094e-05,0.0001760721206665039,0.0004794597625732422,0.0006008148193359375,0.0096282958984375,0.00794219970703125,0.008392333984375,0.0013875961303710938,0.08160400390625,0.05914306640625,0.055145263671875,0.02056884765625,1.0859375,0.89990234375,0.802734375,0.2607421875,1.3172626495361328e-05,0.0002079010009765625,0.0005617141723632812,0.0007042884826660156,0.01099395751953125,0.00905609130859375,0.009613037109375,0.0016202926635742188,0.08709716796875,0.065673828125,0.059844970703125,0.0216064453125,1.1865234375,0.9326171875,0.84521484375,0.282470703125,1.52587890625e-05,0.0002467632293701172,0.0006585121154785156,0.0008244514465332031,0.01284027099609375,0.010345458984375,0.0110626220703125,0.0019016265869140625,0.0938720703125,0.0723876953125,0.06500244140625,0.0229644775390625
6kmj_C-A,29.3125,30.25,30.171875,0.49267578125,0.85986328125,0.83984375,0.83984375,0.008941650390625,0.56005859375,0.39501953125,0.407958984375,0.07550048828125,0.6201171875,0.48388671875,0.494384765625,0.062103271484375,98.875,98.875,98.875,0.0279998779296875,96.0,95.3125,95.1875,0.5966796875,89.25,86.75,86.8125,1.466796875,16.484375,19.703125,19.34375,1.640625,85.25,59.65625,61.65625,13.9140625,52.34375,37.4375,39.71875,6.6328125,54.40625,39.90625,41.6875,6.9765625,19.390625,10.5,11.5546875,4.37109375,10.0,3.5625,3.5625,3.625,0.125,21.6875,21.6875,21.6875,0.0,19.515625,19.9375,19.9375,0.2498779296875,4.0234375,3.771484375,3.806640625,0.129150390625,0.96484375,0.7666015625,0.791015625,0.11346435546875,5.841255187988281e-05,0.00013363361358642578,0.0001366138458251953,4.941225051879883e-05,0.0201263427734375,0.020355224609375,0.02069091796875,0.0007867813110351562,0.09515380859375,0.0755615234375,0.0782470703125,0.00919342041015625,0.9765625,0.80126953125,0.82177734375,0.1024169921875,6.729364395141602e-05,0.000152587890625,0.00015687942504882812,5.5909156799316406e-05,0.0230560302734375,0.0233001708984375,0.02349853515625,0.0008234977722167969,0.1058349609375,0.0833740234375,0.0865478515625,0.01044464111328125,0.982421875,0.8271484375,0.845703125,0.091064453125,7.832050323486328e-05,0.0001786947250366211,0.00018417835235595703,6.61611557006836e-05,0.026123046875,0.026397705078125,0.0265655517578125,0.00092315673828125,0.115966796875,0.09124755859375,0.0948486328125,0.01134490966796875,1.0078125,0.8662109375,0.87158203125,0.08343505859375,9.059906005859375e-05,0.00021529197692871094,0.0002200603485107422,7.992982864379883e-05,0.0294189453125,0.02984619140625,0.029998779296875,0.0010738372802734375,0.1253662109375,0.099609375,0.1031494140625,0.01183319091796875,1.0703125,0.89453125,0.9091796875,0.09014892578125,0.00010776519775390625,0.00026035308837890625,0.00027108192443847656,0.000102996826171875,0.033111572265625,0.033721923828125,0.033905029296875,0.0012264251708984375,0.1343994140625,0.1083984375,0.11181640625,0.0121002197265625,1.12890625,0.916015625,0.939453125,0.0946044921875,0.00012350082397460938,0.00032448768615722656,0.00033593177795410156,0.00013124942779541016,0.037445068359375,0.038116455078125,0.038299560546875,0.00139617919921875,0.1439208984375,0.1175537109375,0.120849609375,0.0123748779296875
6rpr_G-D,29.234375,29.59375,29.6875,0.480224609375,0.8798828125,0.6298828125,0.6611328125,0.0867919921875,0.81982421875,0.18505859375,0.258056640625,0.2276611328125,0.83203125,0.27490234375,0.338623046875,0.199462890625,98.3125,95.625,95.375,1.6708984375,95.75,85.25,86.3125,3.947265625,94.6875,82.375,84.1875,4.3359375,5.10546875,9.4140625,9.140625,1.8408203125,96.5625,83.375,85.125,4.55078125,94.3125,74.75,76.875,7.19921875,92.4375,72.375,75.0,6.94921875,6.9296875,8.03125,8.0234375,0.8046875,10.0,4.8125,21.6875,16.5625,7.83203125,21.6875,21.6875,21.6875,0.0,20.203125,21.6875,21.453125,0.481201171875,3.0703125,0.0,0.638671875,1.123046875,0.9814453125,0.29052734375,0.4013671875,0.275634765625,2.0205974578857422e-05,0.0011472702026367188,0.0011434555053710938,0.0006585121154785156,0.00626373291015625,0.006336212158203125,0.006114959716796875,0.0007205009460449219,0.06591796875,0.0183563232421875,0.0257415771484375,0.016998291015625,0.982421875,0.3115234375,0.417236328125,0.27197265625,2.3245811462402344e-05,0.0013208389282226562,0.0013103485107421875,0.000751495361328125,0.00727081298828125,0.007335662841796875,0.006988525390625,0.0008263587951660156,0.0733642578125,0.0204620361328125,0.0287017822265625,0.0189361572265625,0.982421875,0.330810546875,0.432861328125,0.26806640625,2.7060508728027344e-05,0.00152587890625,0.001506805419921875,0.000858306884765625,0.00835418701171875,0.0084075927734375,0.0079803466796875,0.0009493827819824219,0.0816650390625,0.022674560546875,0.031890869140625,0.021026611328125,1.056640625,0.34765625,0.45458984375,0.2802734375,3.24249267578125e-05,0.0017881393432617188,0.0017518997192382812,0.0009937286376953125,0.00955963134765625,0.0095977783203125,0.00910186767578125,0.0010890960693359375,0.09051513671875,0.025054931640625,0.03521728515625,0.023223876953125,1.2666015625,0.364501953125,0.489501953125,0.32470703125,3.802776336669922e-05,0.0020923614501953125,0.0020427703857421875,0.0011529922485351562,0.01074981689453125,0.0108489990234375,0.010345458984375,0.0012407302856445312,0.0986328125,0.0276947021484375,0.03863525390625,0.025177001953125,1.33984375,0.380615234375,0.5126953125,0.340576171875,4.3392181396484375e-05,0.0024662017822265625,0.00238800048828125,0.0013427734375,0.0118865966796875,0.01212310791015625,0.0117340087890625,0.0014190673828125,0.10479736328125,0.0305633544921875,0.042022705078125,0.026580810546875
6r8i_B-A,29.703125,29.9375,29.953125,0.29541015625,0.85009765625,0.84521484375,0.8388671875,0.0137481689453125,0.7900390625,0.72509765625,0.69482421875,0.10089111328125,0.8017578125,0.7490234375,0.7236328125,0.082763671875,98.875,98.8125,98.8125,0.06689453125,97.3125,96.8125,96.5,0.85986328125,89.875,89.25,88.5625,1.3486328125,16.640625,17.0625,17.140625,0.748046875,96.625,95.0,92.625,6.51953125,63.375,56.9375,57.09375,4.18359375,67.5625,64.25,63.09375,4.85546875,20.5625,19.84375,19.234375,2.263671875,10.0,3.875,3.875,3.90625,0.09375,21.6875,21.6875,21.6875,0.0,19.640625,19.734375,19.75,0.09295654296875,3.734375,3.716796875,3.708984375,0.0276947021484375,0.9990234375,0.9921875,0.9814453125,0.037384033203125,5.501508712768555e-05,0.0001499652862548828,0.00019216537475585938,0.00013959407806396484,0.01447296142578125,0.01497650146484375,0.0150299072265625,0.0007939338684082031,0.09381103515625,0.0909423828125,0.0889892578125,0.00615692138671875,0.9990234375,0.99267578125,0.9833984375,0.032806396484375,6.335973739624023e-05,0.0001735687255859375,0.0002237558364868164,0.00016546249389648438,0.016082763671875,0.0166473388671875,0.01678466796875,0.0009493827819824219,0.0992431640625,0.09649658203125,0.0947265625,0.00603485107421875,0.9990234375,0.9931640625,0.986328125,0.0260772705078125,7.426738739013672e-05,0.000202178955078125,0.0002613067626953125,0.00019657611846923828,0.0185394287109375,0.0190277099609375,0.019195556640625,0.0010137557983398438,0.11004638671875,0.105712890625,0.10400390625,0.007083892822265625,1.2705078125,1.15234375,1.140625,0.1002197265625,8.881092071533203e-05,0.00023663043975830078,0.0003116130828857422,0.0002377033233642578,0.0211944580078125,0.0218963623046875,0.022003173828125,0.0011119842529296875,0.12158203125,0.11688232421875,0.11474609375,0.00817108154296875,1.3525390625,1.25390625,1.2451171875,0.126953125,0.00010693073272705078,0.00028395652770996094,0.0003733634948730469,0.00028586387634277344,0.0243988037109375,0.025177001953125,0.025299072265625,0.0011892318725585938,0.1314697265625,0.1278076171875,0.125244140625,0.0088043212890625,1.36328125,1.3017578125,1.2783203125,0.126953125,0.00012767314910888672,0.00033545494079589844,0.0004477500915527344,0.0003457069396972656,0.028289794921875,0.0290679931640625,0.02911376953125,0.0012655258178710938,0.1429443359375,0.1390380859375,0.1361083984375,0.0095977783203125
